user_id,signup_date,company_size,plan_interested,converted,user_segment,archetype,drop_off_stage,total_sessions,distinct_features_used,time_to_first_value_hrs,used_power_feature,engagement_slope,feature_adoption_breadth,conversion_propensity_score,active_days_verified,features_touched_verified
U01201,2026-03-01,11-50,starter,0,High,Champion,completed_trial_window,8,6,1.0,1,10,0.6,99,5,6
U01202,2026-03-05,not_provided,pro,1,Medium,Late Bloomer,mid_trial_dropoff,1,1,57.0,1,1,0.1,45,1,1
U01203,2026-05-17,not_provided,starter,1,Medium,Champion,completed_trial_window,1,4,7.0,1,10,0.4,74,1,4
U01204,2026-05-28,200+,business,0,Medium,Plateaued User,completed_trial_window,6,2,51.0,1,-4,0.2,58,6,2
U01205,2026-02-14,11-50,pro,0,Medium,Late Bloomer,completed_trial_window,4,2,43.0,1,4,0.2,66,4,2
U01206,2026-06-01,51-200,business,0,High,Late Bloomer,completed_trial_window,5,4,25.0,1,4,0.4,78,4,4
U01207,2026-04-02,not_provided,starter,0,High,Champion,completed_trial_window,7,8,17.0,1,26,0.8,97,6,8
U01208,2026-04-01,not_provided,pro,1,High,Power Adopter,completed_trial_window,8,5,1.0,1,-11,0.5,93,6,5
U01209,2026-05-25,11-50,starter,0,Medium,Power Adopter,completed_trial_window,6,3,5.0,1,-11,0.3,77,5,3
U01210,2026-05-19,51-200,pro,1,Medium,Power Adopter,completed_trial_window,4,4,13.0,1,-14,0.4,70,4,4
U01211,2026-01-10,1-10,starter,0,High,Champion,completed_trial_window,11,5,3.0,1,10,0.5,99,7,5
U01212,2026-03-01,not_provided,pro,1,Low,Plateaued User,completed_trial_window,5,1,42.0,0,-3,0.1,36,4,1
U01213,2026-05-15,200+,starter,0,Medium,Late Bloomer,completed_trial_window,7,2,237.0,1,5,0.2,71,5,2
U01214,2026-03-26,not_provided,pro,0,High,Late Bloomer,completed_trial_window,6,5,90.0,1,8,0.5,81,6,5
U01215,2026-02-03,51-200,business,1,High,Late Bloomer,completed_trial_window,4,5,36.0,1,10,0.5,79,3,5
U01216,2026-03-24,1-10,starter,0,High,Power Adopter,completed_trial_window,7,6,7.0,1,-9,0.6,92,6,6
U01217,2026-02-07,not_provided,business,1,High,Plateaued User,completed_trial_window,9,6,19.0,0,-13,0.6,75,9,6
U01218,2026-01-29,not_provided,business,0,Medium,Late Bloomer,early_dropoff,1,5,77.0,1,18,0.5,63,1,5
U01219,2026-01-19,51-200,business,1,High,Late Bloomer,completed_trial_window,6,7,27.0,1,15,0.7,89,4,7
U01220,2026-05-31,1-10,business,0,Medium,Power Adopter,completed_trial_window,7,5,2.0,1,0,0.5,89,7,5
U01221,2026-03-19,51-200,pro,1,High,Power Adopter,completed_trial_window,10,4,7.0,1,-4,0.4,91,7,4
U01222,2026-04-22,not_provided,starter,1,High,Champion,completed_trial_window,3,6,0.0,1,15,0.6,88,3,6
U01223,2026-02-14,not_provided,pro,0,Medium,Plateaued User,completed_trial_window,7,3,6.0,0,-1,0.3,62,7,3
U01224,2026-06-07,51-200,pro,0,High,Late Bloomer,completed_trial_window,7,3,25.0,1,9,0.3,80,7,3
U01225,2026-05-31,11-50,starter,0,Low,Window Shopper,completed_trial_window,1,1,104.0,0,2,0.1,27,1,1
U01226,2026-03-20,not_provided,business,1,Medium,Late Bloomer,early_dropoff,1,3,27.0,1,5,0.3,59,1,3
U01227,2026-02-02,11-50,business,0,High,Power Adopter,completed_trial_window,9,7,4.0,1,-5,0.7,98,7,7
U01228,2026-01-01,not_provided,pro,1,High,Power Adopter,completed_trial_window,8,6,3.0,1,-6,0.6,96,5,6
U01229,2026-05-26,1-10,pro,1,High,Champion,completed_trial_window,6,6,19.0,1,6,0.6,94,5,6
U01230,2026-03-23,not_provided,pro,0,High,Late Bloomer,completed_trial_window,7,6,31.0,1,9,0.6,92,7,6
U01231,2026-06-13,not_provided,starter,1,Medium,Power Adopter,completed_trial_window,7,5,20.0,1,-22,0.5,84,6,5
U01232,2026-02-06,51-200,business,1,High,Champion,completed_trial_window,13,8,7.0,1,14,0.8,99,9,8
U01233,2026-03-02,51-200,business,1,Medium,Plateaued User,completed_trial_window,5,3,25.0,1,-9,0.3,63,4,3
U01234,2026-06-12,1-10,business,0,High,Champion,completed_trial_window,8,7,1.0,1,17,0.7,99,6,7
U01235,2026-06-13,not_provided,business,1,Medium,Power Adopter,completed_trial_window,6,5,6.0,1,-10,0.5,86,4,5
U01236,2026-01-03,51-200,pro,0,High,Champion,completed_trial_window,10,4,2.0,1,26,0.4,99,7,4
U01237,2026-03-05,not_provided,starter,1,Medium,Power Adopter,completed_trial_window,2,5,14.0,1,-12,0.5,67,2,5
U01238,2026-03-07,1-10,business,1,High,Champion,completed_trial_window,9,6,18.0,1,1,0.6,99,7,6
U01239,2026-01-13,200+,starter,0,High,Power Adopter,mid_trial_dropoff,9,8,3.0,1,-13,0.8,98,7,8
U01240,2026-04-18,11-50,starter,0,Medium,Power Adopter,completed_trial_window,2,6,9.0,1,-26,0.6,75,2,6
U01241,2026-05-07,200+,business,1,High,Champion,completed_trial_window,6,7,0.0,1,3,0.7,99,5,7
U01242,2026-04-07,1-10,starter,0,High,Power Adopter,completed_trial_window,4,8,7.0,1,-18,0.8,82,4,8
U01243,2026-05-28,not_provided,business,1,High,Late Bloomer,completed_trial_window,10,6,38.0,1,1,0.6,98,6,6
U01244,2026-02-11,200+,starter,1,High,Late Bloomer,completed_trial_window,12,4,47.0,1,8,0.4,91,8,4
U01245,2026-03-17,1-10,business,1,High,Champion,completed_trial_window,4,5,24.0,1,13,0.5,84,4,5
U01246,2026-01-27,1-10,business,1,High,Late Bloomer,completed_trial_window,10,7,55.0,1,11,0.7,93,7,7
U01247,2026-04-07,11-50,business,0,High,Power Adopter,completed_trial_window,11,7,12.0,1,-13,0.7,98,8,7
U01248,2026-01-20,not_provided,starter,0,Medium,Growing Casual,completed_trial_window,3,4,15.0,0,1,0.4,58,2,4
U01249,2026-03-28,not_provided,pro,0,Low,Plateaued User,early_dropoff,3,2,14.0,0,0,0.2,39,2,2
U01250,2026-05-04,not_provided,starter,0,Medium,Plateaued User,completed_trial_window,2,3,26.0,1,0,0.3,53,2,3
U01251,2026-04-21,not_provided,pro,0,High,Champion,completed_trial_window,10,8,16.0,1,22,0.8,99,5,8
U01252,2026-06-05,200+,pro,1,High,Champion,completed_trial_window,8,10,0.0,1,9,1.0,99,7,10
U01253,2026-01-26,51-200,pro,0,High,Champion,completed_trial_window,9,3,15.0,1,9,0.3,91,6,3
U01254,2026-02-18,200+,business,0,High,Late Bloomer,completed_trial_window,10,4,74.0,1,9,0.4,86,6,4
U01255,2026-05-22,not_provided,business,1,High,Late Bloomer,completed_trial_window,5,5,42.0,1,1,0.5,82,4,5
U01256,2026-03-09,not_provided,business,1,High,Late Bloomer,completed_trial_window,7,4,28.0,1,5,0.4,85,5,4
U01257,2026-03-02,1-10,starter,0,Medium,Window Shopper,completed_trial_window,2,3,1.0,0,17,0.3,55,2,3
U01258,2026-04-11,not_provided,pro,0,High,Power Adopter,completed_trial_window,7,7,12.0,1,-1,0.7,92,7,7
U01259,2026-05-06,11-50,starter,0,High,Late Bloomer,completed_trial_window,15,7,41.0,1,12,0.7,98,10,7
U01260,2026-04-03,1-10,starter,0,Low,Window Shopper,completed_trial_window,2,3,13.0,0,-6,0.3,40,2,3
U01261,2026-01-23,51-200,business,0,Medium,Champion,completed_trial_window,3,4,11.0,1,4,0.4,81,2,4
U01262,2026-06-10,not_provided,starter,0,Medium,Plateaued User,completed_trial_window,5,1,115.0,1,-2,0.1,49,5,1
U01263,2026-02-21,1-10,starter,0,High,Late Bloomer,completed_trial_window,5,5,38.0,1,7,0.5,82,4,5
U01264,2026-02-22,11-50,business,1,High,Power Adopter,completed_trial_window,8,5,1.0,1,-11,0.5,93,7,5
U01265,2026-01-21,200+,starter,0,Low,Window Shopper,completed_trial_window,2,2,78.0,0,1,0.2,36,2,2
U01266,2026-03-20,200+,starter,0,Medium,Late Bloomer,mid_trial_dropoff,2,4,79.0,1,8,0.4,63,2,4
U01267,2026-05-06,not_provided,business,0,Medium,Power Adopter,completed_trial_window,7,4,22.0,1,0,0.4,80,4,4
U01268,2026-01-24,not_provided,pro,0,High,Champion,completed_trial_window,9,5,9.0,1,7,0.5,99,6,5
U01269,2026-04-10,11-50,business,0,High,Champion,completed_trial_window,7,5,5.0,1,1,0.5,99,4,5
U01270,2026-04-08,51-200,pro,1,Medium,Growing Casual,completed_trial_window,7,3,152.0,0,8,0.3,57,7,3
U01271,2026-01-12,51-200,starter,0,High,Champion,completed_trial_window,14,8,7.0,1,30,0.8,99,9,8
U01272,2026-04-30,51-200,pro,0,High,Late Bloomer,mid_trial_dropoff,4,4,31.0,1,1,0.4,75,4,4
U01273,2026-03-10,not_provided,starter,0,High,Champion,completed_trial_window,11,7,2.0,1,2,0.7,99,9,7
U01274,2026-02-08,not_provided,business,0,High,Late Bloomer,completed_trial_window,7,3,46.0,1,5,0.3,80,4,3
U01275,2026-01-25,1-10,business,0,High,Champion,completed_trial_window,5,4,13.0,1,6,0.4,83,5,4
U01276,2026-03-30,not_provided,starter,0,High,Plateaued User,completed_trial_window,8,8,31.0,1,-11,0.8,86,8,8
U01277,2026-05-31,11-50,pro,0,High,Power Adopter,completed_trial_window,9,5,15.0,1,-3,0.5,90,7,5
U01278,2026-01-16,200+,pro,0,Medium,Late Bloomer,completed_trial_window,5,1,286.0,1,4,0.1,59,5,1
U01279,2026-04-18,not_provided,business,1,High,Champion,completed_trial_window,8,6,14.0,1,84,0.6,99,6,6
U01280,2026-05-27,11-50,starter,0,High,Plateaued User,completed_trial_window,9,5,32.0,1,-3,0.5,85,8,5
U01281,2026-03-18,1-10,starter,0,Medium,Power Adopter,completed_trial_window,4,3,5.0,1,-5,0.3,70,4,3
U01282,2026-01-09,not_provided,pro,0,Low,Plateaued User,completed_trial_window,7,2,8.0,0,-2,0.2,58,7,2
U01283,2026-05-13,not_provided,business,1,High,Late Bloomer,completed_trial_window,2,6,29.0,1,3,0.6,75,2,6
U01284,2026-02-07,1-10,starter,0,Low,Growing Casual,completed_trial_window,3,2,183.0,0,15,0.2,39,3,2
U01285,2026-02-14,11-50,pro,0,High,Late Bloomer,completed_trial_window,7,3,41.0,1,3,0.3,80,6,3
U01286,2026-02-19,11-50,starter,0,High,Late Bloomer,completed_trial_window,4,3,52.0,1,6,0.3,65,4,3
U01287,2026-04-19,1-10,business,0,High,Growing Casual,completed_trial_window,11,4,16.0,0,3,0.4,78,7,4
U01288,2026-04-22,11-50,business,0,High,Power Adopter,completed_trial_window,12,7,2.0,1,-7,0.7,98,8,7
U01289,2026-02-07,not_provided,business,0,High,Power Adopter,completed_trial_window,7,6,0.0,1,-12,0.6,92,5,6
U01290,2026-03-23,not_provided,starter,0,High,Late Bloomer,completed_trial_window,6,4,101.0,1,2,0.4,77,5,4
U01291,2026-01-23,200+,pro,0,Low,Plateaued User,completed_trial_window,2,2,69.0,1,0,0.2,44,2,2
U01292,2026-04-12,not_provided,business,0,High,Late Bloomer,completed_trial_window,13,7,30.0,1,14,0.7,98,7,7
U01293,2026-03-12,not_provided,starter,1,High,Late Bloomer,completed_trial_window,6,4,73.0,1,5,0.4,77,6,4
U01294,2026-06-09,not_provided,pro,1,Medium,Plateaued User,completed_trial_window,9,4,16.0,0,-20,0.4,68,8,4
U01295,2026-01-29,200+,pro,0,High,Champion,completed_trial_window,9,8,6.0,1,4,0.8,99,7,8
U01296,2026-02-07,not_provided,pro,1,High,Late Bloomer,mid_trial_dropoff,5,5,42.0,1,11,0.5,82,4,5
U01297,2026-01-26,1-10,pro,1,High,Champion,completed_trial_window,6,3,2.0,1,4,0.3,87,4,3
U01298,2026-03-15,not_provided,business,0,High,Champion,completed_trial_window,5,4,0.0,1,3,0.4,88,5,4
U01299,2026-04-16,51-200,starter,0,Medium,Power Adopter,completed_trial_window,4,4,12.0,1,-10,0.4,75,4,4
U01300,2026-05-05,not_provided,pro,0,High,Power Adopter,completed_trial_window,11,8,1.0,1,-19,0.8,98,8,8
U01301,2026-05-02,1-10,pro,0,Medium,Late Bloomer,completed_trial_window,6,2,54.0,1,2,0.2,68,5,2
U01302,2026-03-12,200+,pro,1,Medium,Growing Casual,completed_trial_window,4,5,12.0,0,2,0.5,71,4,5
U01303,2026-06-05,not_provided,business,0,High,Power Adopter,completed_trial_window,8,5,15.0,1,-2,0.5,88,5,5
U01304,2026-04-13,1-10,starter,1,High,Power Adopter,completed_trial_window,4,8,8.0,1,-1,0.8,82,3,8
U01305,2026-03-02,1-10,business,0,High,Power Adopter,completed_trial_window,8,6,20.0,1,-3,0.6,91,5,6
U01306,2026-05-02,51-200,business,0,Medium,Plateaued User,completed_trial_window,3,5,37.0,1,-16,0.5,65,3,5
U01307,2026-01-06,51-200,business,1,Low,Plateaued User,completed_trial_window,4,1,117.0,0,0,0.1,28,4,1
U01308,2026-03-13,200+,business,0,Medium,Power Adopter,completed_trial_window,4,4,0.0,1,-15,0.4,75,4,4
U01309,2026-01-26,11-50,pro,0,High,Champion,completed_trial_window,11,3,21.0,1,16,0.3,91,7,3
U01310,2026-03-18,not_provided,starter,0,High,Champion,completed_trial_window,5,6,20.0,1,6,0.6,90,5,6
U01311,2026-03-24,51-200,business,0,Medium,Growing Casual,completed_trial_window,4,3,23.0,0,16,0.3,57,2,3
U01312,2026-04-17,not_provided,business,0,Medium,Plateaued User,mid_trial_dropoff,12,4,3.0,0,-1,0.4,73,6,4
U01313,2026-01-23,11-50,starter,0,High,Late Bloomer,completed_trial_window,6,5,53.0,1,15,0.5,81,6,5
U01314,2026-02-24,200+,business,1,High,Champion,completed_trial_window,8,6,3.0,1,8,0.6,99,8,6
U01315,2026-05-13,51-200,starter,0,High,Power Adopter,completed_trial_window,9,3,13.0,1,-10,0.3,81,8,3
U01316,2026-05-12,11-50,starter,1,Medium,Growing Casual,completed_trial_window,3,3,97.0,0,7,0.3,43,3,3
U01317,2026-05-10,200+,pro,1,High,Champion,completed_trial_window,11,8,2.0,1,15,0.8,99,8,8
U01318,2026-05-26,1-10,pro,1,High,Champion,completed_trial_window,15,7,7.0,1,1,0.7,99,9,7
U01319,2026-02-21,1-10,pro,1,High,Late Bloomer,completed_trial_window,8,4,51.0,1,8,0.4,84,8,4
U01320,2026-04-27,1-10,business,0,High,Late Bloomer,completed_trial_window,6,5,39.0,1,27,0.5,86,6,5
U01321,2026-02-20,51-200,business,1,High,Champion,completed_trial_window,12,7,11.0,1,28,0.7,99,10,7
U01322,2026-05-10,200+,business,1,High,Champion,completed_trial_window,6,4,22.0,1,13,0.4,87,5,4
U01323,2026-01-08,11-50,business,1,High,Power Adopter,completed_trial_window,5,7,5.0,1,-5,0.7,85,5,7
U01324,2026-06-02,200+,pro,0,High,Late Bloomer,completed_trial_window,7,4,27.0,1,4,0.4,85,5,4
U01325,2026-05-02,not_provided,pro,1,High,Champion,mid_trial_dropoff,10,8,2.0,1,13,0.8,99,5,8
U01326,2026-03-30,11-50,business,0,High,Late Bloomer,completed_trial_window,7,5,29.0,1,4,0.5,89,5,5
U01327,2026-01-24,51-200,starter,0,High,Champion,completed_trial_window,5,4,8.0,1,5,0.4,88,5,4
U01328,2026-04-09,1-10,pro,0,Medium,Plateaued User,completed_trial_window,7,3,21.0,0,-12,0.3,57,6,3
U01329,2026-05-27,11-50,pro,0,Medium,Plateaued User,completed_trial_window,4,4,99.0,1,0,0.4,60,3,4
U01330,2026-06-15,11-50,business,1,Low,Plateaued User,completed_trial_window,3,1,102.0,0,-3,0.1,24,3,1
U01331,2026-03-10,not_provided,starter,0,Low,Plateaued User,completed_trial_window,4,1,81.0,0,-3,0.1,28,4,1
U01332,2026-05-12,1-10,business,1,High,Champion,completed_trial_window,8,3,9.0,1,1,0.3,94,6,3
U01333,2026-05-02,11-50,business,1,High,Champion,completed_trial_window,6,4,14.0,1,6,0.4,87,6,4
U01334,2026-06-03,1-10,pro,0,Medium,Late Bloomer,mid_trial_dropoff,1,3,95.0,1,11,0.3,54,1,3
U01335,2026-03-06,not_provided,business,1,Medium,Power Adopter,completed_trial_window,4,5,18.0,1,-13,0.5,74,3,5
U01336,2026-04-19,200+,business,1,Medium,Plateaued User,completed_trial_window,11,2,147.0,0,-5,0.2,49,8,2
U01337,2026-03-06,11-50,starter,0,Medium,Growing Casual,completed_trial_window,5,1,70.0,0,14,0.1,41,5,1
U01338,2026-03-19,not_provided,pro,0,Low,Plateaued User,completed_trial_window,4,1,106.0,0,0,0.1,28,4,1
U01339,2026-06-09,200+,pro,0,High,Power Adopter,completed_trial_window,8,7,1.0,1,-9,0.7,96,7,7
U01340,2026-01-27,1-10,pro,1,Medium,Late Bloomer,completed_trial_window,1,1,70.0,1,9,0.1,45,1,1
U01341,2026-05-24,not_provided,pro,1,Medium,Growing Casual,completed_trial_window,5,1,334.0,0,2,0.1,41,4,1
U01342,2026-03-14,51-200,business,0,Medium,Champion,completed_trial_window,3,5,0.0,1,5,0.5,85,2,5
U01343,2026-01-28,200+,starter,0,High,Champion,completed_trial_window,4,4,12.0,1,17,0.4,85,3,4
U01344,2026-03-28,51-200,business,0,Medium,Growing Casual,completed_trial_window,11,2,36.0,0,11,0.2,64,7,2
U01345,2026-03-25,51-200,business,0,Medium,Power Adopter,completed_trial_window,6,4,19.0,1,-7,0.4,77,4,4
U01346,2026-06-16,51-200,pro,0,High,Late Bloomer,completed_trial_window,5,6,69.0,1,31,0.6,80,4,6
U01347,2026-02-08,not_provided,pro,0,High,Champion,completed_trial_window,3,7,20.0,1,9,0.7,83,3,7
U01348,2026-01-15,not_provided,starter,0,High,Champion,completed_trial_window,9,10,13.0,1,38,1.0,99,6,10
U01349,2026-03-23,not_provided,pro,0,High,Champion,completed_trial_window,5,5,19.0,1,13,0.5,87,5,5
U01350,2026-01-07,not_provided,starter,0,High,Champion,completed_trial_window,7,9,3.0,1,11,0.9,99,6,9
U01351,2026-03-17,51-200,starter,1,High,Champion,completed_trial_window,9,4,12.0,1,8,0.4,99,6,4
U01352,2026-04-10,not_provided,starter,0,High,Champion,completed_trial_window,7,7,24.0,1,10,0.7,97,4,7
U01353,2026-05-30,not_provided,pro,0,High,Champion,completed_trial_window,11,8,18.0,1,29,0.8,99,10,8
U01354,2026-02-18,51-200,business,0,High,Champion,completed_trial_window,8,4,4.0,1,16,0.4,99,7,4
U01355,2026-02-26,not_provided,pro,0,High,Champion,completed_trial_window,6,7,3.0,1,6,0.7,99,5,7
U01356,2026-06-13,200+,business,0,Medium,Late Bloomer,completed_trial_window,3,3,25.0,1,9,0.3,66,3,3
U01357,2026-04-02,not_provided,business,1,Medium,Plateaued User,completed_trial_window,5,4,26.0,1,-8,0.4,68,4,4
U01358,2026-05-23,11-50,business,1,High,Champion,completed_trial_window,5,4,3.0,1,5,0.4,88,4,4
U01359,2026-05-01,11-50,business,1,Medium,Growing Casual,completed_trial_window,7,2,3.0,0,6,0.2,68,6,2
U01360,2026-05-24,11-50,business,0,High,Late Bloomer,completed_trial_window,4,4,45.0,1,7,0.4,75,4,4
U01361,2026-03-27,not_provided,starter,0,High,Champion,completed_trial_window,10,7,20.0,1,6,0.7,99,5,7
U01362,2026-02-26,51-200,pro,0,High,Champion,completed_trial_window,8,5,10.0,1,5,0.5,99,6,5
U01363,2026-03-20,200+,business,0,Low,Window Shopper,completed_trial_window,2,3,50.0,0,-12,0.3,30,2,3
U01364,2026-04-06,51-200,pro,1,High,Power Adopter,completed_trial_window,11,4,2.0,1,-1,0.4,91,6,4
U01365,2026-04-29,1-10,starter,1,High,Power Adopter,completed_trial_window,12,6,14.0,1,-24,0.6,93,9,6
U01366,2026-06-12,not_provided,pro,0,High,Champion,completed_trial_window,13,5,1.0,1,14,0.5,99,8,5
U01367,2026-06-08,1-10,starter,1,Medium,Plateaued User,completed_trial_window,4,2,77.0,1,-7,0.2,51,3,2
U01368,2026-05-09,1-10,business,0,Low,Window Shopper,mid_trial_dropoff,2,3,1.0,0,-2,0.3,45,2,3
U01369,2026-04-08,not_provided,business,0,Medium,Power Adopter,completed_trial_window,5,4,10.0,1,-16,0.4,78,5,4
U01370,2026-04-16,1-10,pro,1,High,Champion,completed_trial_window,7,4,4.0,1,10,0.4,95,6,4
U01371,2026-02-21,51-200,starter,1,High,Champion,completed_trial_window,10,7,3.0,1,48,0.7,99,7,7
U01372,2026-04-28,11-50,business,0,Low,Growing Casual,completed_trial_window,3,1,219.0,0,2,0.1,34,3,1
U01373,2026-02-16,1-10,starter,1,High,Power Adopter,completed_trial_window,5,6,1.0,1,-3,0.6,85,4,6
U01374,2026-06-11,11-50,business,0,Medium,Champion,completed_trial_window,3,5,5.0,1,13,0.5,85,3,5
U01375,2026-06-12,1-10,starter,1,High,Champion,completed_trial_window,5,3,23.0,1,16,0.3,78,5,3
U01376,2026-03-12,11-50,pro,1,High,Late Bloomer,completed_trial_window,13,4,46.0,1,7,0.4,91,9,4
U01377,2026-02-10,200+,starter,0,High,Power Adopter,completed_trial_window,8,3,0.0,1,-6,0.3,84,6,3
U01378,2026-02-03,not_provided,starter,0,High,Champion,completed_trial_window,3,7,6.0,1,1,0.7,88,3,7
U01379,2026-06-12,200+,starter,1,High,Champion,completed_trial_window,9,6,13.0,1,24,0.6,99,6,6
U01380,2026-05-03,200+,starter,1,Medium,Power Adopter,completed_trial_window,7,3,15.0,1,-5,0.3,75,5,3
U01381,2026-05-17,11-50,business,0,Medium,Plateaued User,mid_trial_dropoff,4,4,28.0,1,-2,0.4,65,4,4
U01382,2026-04-06,1-10,business,0,Low,Window Shopper,completed_trial_window,1,1,215.0,0,7,0.1,27,1,1
U01383,2026-05-16,11-50,starter,1,High,Growing Casual,completed_trial_window,14,6,17.0,0,1,0.6,85,9,6
U01384,2026-06-10,not_provided,pro,1,High,Power Adopter,completed_trial_window,6,8,3.0,1,-9,0.8,89,5,8
U01385,2026-03-30,51-200,pro,1,High,Late Bloomer,completed_trial_window,7,3,52.0,1,1,0.3,75,6,3
U01386,2026-04-09,not_provided,pro,0,Medium,Late Bloomer,completed_trial_window,3,5,52.0,1,10,0.5,70,3,5
U01387,2026-03-20,11-50,starter,0,High,Champion,completed_trial_window,8,4,23.0,1,7,0.4,94,8,4
U01388,2026-01-12,51-200,business,0,Low,Plateaued User,completed_trial_window,5,2,88.0,0,-5,0.2,36,4,2
U01389,2026-04-27,not_provided,pro,1,Medium,Plateaued User,completed_trial_window,10,4,8.0,0,-3,0.4,73,8,4
U01390,2026-05-15,51-200,starter,0,Low,Window Shopper,completed_trial_window,2,1,138.0,0,1,0.1,31,2,1
U01391,2026-02-04,51-200,starter,0,High,Power Adopter,completed_trial_window,9,6,10.0,1,-3,0.6,98,7,6
U01392,2026-04-02,11-50,pro,0,Medium,Power Adopter,mid_trial_dropoff,3,4,14.0,1,0,0.4,66,3,4
U01393,2026-04-14,1-10,pro,0,High,Late Bloomer,completed_trial_window,6,5,26.0,1,22,0.5,86,5,5
U01394,2026-02-27,not_provided,pro,0,High,Champion,completed_trial_window,10,4,13.0,1,9,0.4,96,7,4
U01395,2026-02-24,not_provided,starter,0,Medium,Growing Casual,completed_trial_window,5,3,59.0,0,6,0.3,50,5,3
U01396,2026-05-31,not_provided,pro,0,Medium,Growing Casual,completed_trial_window,9,1,63.0,0,2,0.1,54,7,1
U01397,2026-02-01,51-200,business,1,Medium,Power Adopter,mid_trial_dropoff,3,6,2.0,1,-4,0.6,78,2,6
U01398,2026-04-07,not_provided,business,0,High,Champion,completed_trial_window,10,7,4.0,1,15,0.7,99,7,7
U01399,2026-05-17,not_provided,starter,0,Medium,Growing Casual,completed_trial_window,6,1,175.0,0,1,0.1,45,4,1
U01400,2026-06-02,1-10,business,1,High,Champion,completed_trial_window,4,5,17.0,1,26,0.5,84,4,5
U01401,2026-01-06,1-10,business,0,Low,Plateaued User,completed_trial_window,3,2,126.0,1,0,0.2,47,3,2
U01402,2026-01-30,200+,starter,0,Low,Growing Casual,completed_trial_window,3,1,168.0,0,3,0.1,34,3,1
U01403,2026-04-08,1-10,pro,0,Medium,Growing Casual,completed_trial_window,8,2,42.0,0,6,0.2,62,6,2
U01404,2026-03-06,200+,business,1,High,Champion,completed_trial_window,12,7,2.0,1,48,0.7,99,7,7
U01405,2026-02-22,not_provided,business,0,Medium,Power Adopter,mid_trial_dropoff,5,2,8.0,1,-8,0.2,69,4,2
U01406,2026-06-11,1-10,business,1,High,Champion,completed_trial_window,7,5,10.0,1,6,0.5,99,7,5
U01407,2026-01-26,not_provided,pro,0,Medium,Late Bloomer,mid_trial_dropoff,1,3,95.0,1,4,0.3,54,1,3
U01408,2026-03-11,not_provided,pro,0,Low,Plateaued User,completed_trial_window,5,2,11.0,0,-2,0.2,51,4,2
U01409,2026-02-05,200+,starter,0,High,Champion,completed_trial_window,5,8,18.0,1,6,0.8,90,5,8
U01410,2026-05-11,not_provided,pro,1,High,Champion,completed_trial_window,11,7,2.0,1,9,0.7,99,8,7
U01411,2026-03-14,1-10,starter,0,High,Power Adopter,completed_trial_window,10,6,18.0,1,-3,0.6,93,8,6
U01412,2026-05-08,11-50,pro,0,High,Power Adopter,completed_trial_window,10,5,8.0,1,-19,0.5,95,10,5
U01413,2026-02-21,51-200,pro,0,Medium,Growing Casual,completed_trial_window,6,3,175.0,0,5,0.3,54,6,3
U01414,2026-02-21,51-200,business,1,High,Late Bloomer,completed_trial_window,10,8,28.0,1,35,0.8,98,8,8
U01415,2026-03-17,11-50,starter,0,Low,Plateaued User,completed_trial_window,3,2,97.0,1,-5,0.2,47,3,2
U01416,2026-05-21,200+,pro,0,Medium,Growing Casual,completed_trial_window,4,5,26.0,0,15,0.5,61,3,5
U01417,2026-05-04,51-200,pro,0,Medium,Power Adopter,mid_trial_dropoff,4,4,17.0,1,-15,0.4,70,4,4
